county_state,total_cases,total_fatalities,death_rate,total_tests,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_private,health_ins_noninst_pop_public,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,state,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,race_pop_minority,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_race_pop_minority,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84
"Mason County, Texas",80.0,2.0,0.025,1086,4161,978,3029,1,12,92,0,0,49,4161,2146,2015,213,124,297,351,200,316,445,533,318,320,643,331,70,46.9,928.836,0.253,4150,3306,2579,1584,844,1667,166,133,158,232,310,218,201,120,80,49,40708,60697,25602,38106,28289,2.5,1.9226147560682527,26.099495313626534,4.479800524527473,Texas,1,457,542,1418,200,999,419,61,1132,1946,1814,401,3117,1044,1501,1296,1294,0.2350396539293439,0.7279500120163422,0.0002403268445085316,0.002883922134102379,0.022110069694784906,0.0,0.0,0.011776015380918048,0.5157414083153088,0.48425859168469115,0.05118961788031723,0.029800528719057917,0.07137707281903388,0.08435472242249459,0.04806536890170632,0.07594328286469598,0.10694544580629656,0.12809420812304734,0.07642393655371305,0.07690459024273011,0.1545301610189858,0.07954818553232396,0.01682287911559721,0.7966265060240963,0.20337349397590362,0.09958008398320337,0.07978404319136173,0.09478104379124175,0.13917216556688664,0.1859628074385123,0.1307738452309538,0.1205758848230354,0.07198560287942411,0.04799040191961608,0.029394121175764846,0.2741451709658068,0.3251349730053989,0.850629874025195,0.11997600479904019,0.5992801439712058,0.2513497300539892,0.014659937515020427,0.27204998798365776,0.4676760394136025,0.4359528959384763,0.09637106464792117,0.749098774333093,0.250901225666907,0.3607305936073059,0.31146359048305694,0.3109829367940399
"Matagorda County, Texas",1094.0,53.0,0.048446069469835464,91904,36743,15441,16330,3587,98,710,53,0,524,36743,18319,18424,2579,2556,2764,2339,2361,4636,4015,4498,2328,2767,3214,1752,934,37.8,1092.896,0.36200000000000004,36342,29201,19869,13234,7141,13636,1610,906,1448,1484,1919,2351,1588,1410,427,493,45500,62232,24376,50541,31655,4.8446069469835455,2.9774378793239533,250.12655471790544,33.61985037917607,Texas,2,3964,3403,11306,1837,7367,3939,675,20413,21250,12807,2686,30843,5900,17235,10841,7733,0.4202433116511989,0.4444383964292518,0.09762403723158153,0.0026671746999428463,0.019323408540402254,0.0014424516234384781,0.0,0.014261219824184199,0.4985711564107449,0.5014288435892551,0.07019024031788368,0.06956427074544812,0.07522521296573496,0.06365838390986038,0.06425713741392919,0.12617369294831668,0.1092725144925564,0.12241787551370328,0.06335900715782598,0.07530686117083527,0.08747244373077866,0.047682551778570066,0.02541980785455733,0.803505585823565,0.19649441417643498,0.11806981519507187,0.06644177178058082,0.10618949838662364,0.10882956878850103,0.14073041947785275,0.17241126430038134,0.11645643883836902,0.10340275740686418,0.03131416837782341,0.03615429744793194,0.29070108536227635,0.24955998826635378,0.8291287767673805,0.13471692578468758,0.5402610736286301,0.2888677031387504,0.018370846147565522,0.5555616035707481,0.5783414527937294,0.34855618757314316,0.0731023596331274,0.8394251966360939,0.16057480336390606,0.469068938301173,0.2950493971640857,0.21046185668018397
"Maverick County, Texas",4182.0,146.0,0.034911525585844094,158,57970,55206,1439,236,652,269,32,136,0,57970,28736,29234,5540,4796,4904,5194,4930,7450,6951,6309,2718,2582,3772,2245,579,29.6,1279.472,0.307,57698,40321,22777,19871,17377,16307,1715,1607,2630,1748,2015,2589,1955,1250,551,247,38035,54137,16891,42442,23796,3.491152558584409,7.214076246334311,0.2725547697084699,45.307751947678426,Texas,3,5952,3763,14259,1801,9715,4544,820,56531,39765,15381,2824,51374,6596,32814,15978,8599,0.952320165602898,0.0248231844057271,0.004071071243746766,0.011247196825944454,0.004640331205796102,0.000552009660169053,0.002346041055718475,0.0,0.4957046748318096,0.5042953251681904,0.09556667241676729,0.08273244781783681,0.08459548042090737,0.08959806796618941,0.08504398826979472,0.12851474900810764,0.11990684836984647,0.10883215456270484,0.04688632051060893,0.04454027945489046,0.06506813869242711,0.03872692772123512,0.009987924788683803,0.6988283822662831,0.3011716177337169,0.1051695590850555,0.09854663641381002,0.1612804317164408,0.1071932299012694,0.12356656650518183,0.15876617403569018,0.11988716502115655,0.07665419758385969,0.03378917029496535,0.015146869442570675,0.3649966272153063,0.23075979640645122,0.8744097626786043,0.11044336787882504,0.5957564236217575,0.27865333905684675,0.014145247541831982,0.9751768155942729,0.6859582542694497,0.26532689322063135,0.04871485250991892,0.886217008797654,0.11378299120234604,0.5660514058996032,0.27562532344316026,0.1483353458685527
"McCulloch County, Texas",202.0,4.0,0.0198019801980198,7613,8098,2587,4945,148,2,16,0,251,149,8098,4260,3838,536,457,532,436,422,825,898,1080,539,584,1059,491,239,44.6,1065.601,0.31,7960,6496,4869,2929,1464,3255,275,203,386,347,534,732,362,286,35,95,45329,58607,24409,45357,26534,1.98019801980198,2.4944430723635462,94.01086688071129,7.599467342842207,Texas,2,864,881,2839,321,1745,1094,402,3153,4106,3262,730,6309,1789,3208,2517,2134,0.31946159545566805,0.6106446036058286,0.018276117559891333,0.0002469745616201531,0.001975796492961225,0.0,0.030995307483329217,0.018399604840701408,0.5260558162509261,0.4739441837490738,0.06618918251420104,0.05643368733020499,0.06569523339096073,0.05384045443319338,0.05211163250185231,0.10187700666831316,0.11089157816744875,0.13336626327488268,0.06655964435663127,0.07211657199308472,0.13077303037787108,0.06063225487774759,0.029513460113608298,0.8160804020100503,0.18391959798994975,0.08448540706605223,0.06236559139784946,0.11858678955453149,0.10660522273425499,0.1640552995391705,0.2248847926267281,0.11121351766513057,0.08786482334869432,0.010752688172043012,0.029185867895545316,0.2654377880184332,0.2706605222734255,0.8721966205837174,0.09861751152073733,0.5360983102918587,0.33609831029185866,0.04964188688565078,0.3893553963941714,0.5070387750061743,0.40281551000246973,0.09014571499135589,0.779081254630773,0.22091874536922698,0.3961471968387256,0.31081748579896273,0.26352185724870336
"McLennan County, Texas",9772.0,131.0,0.013405648792468276,1018,248429,64733,139766,35575,418,3957,30,304,3646,248429,121359,127070,17541,16956,16751,20889,26258,31956,28004,27705,14318,13611,19183,10742,4515,33.2,1037.122,0.342,244239,207404,158338,77096,36835,89034,8072,4770,10774,10095,12112,15229,9979,11162,3631,3210,48199,66650,24826,42600,33357,1.3405648792468277,3.9335182285481967,0.4097750262650496,239.53691079737962,Texas,3,23616,22207,71031,14793,45823,25208,4398,108663,158355,74817,15257,213989,34440,130351,70027,43536,0.2605694182241204,0.5625993744691642,0.14319986797032552,0.0016825732905578657,0.015928092130950894,0.00012075884860463151,0.0012236896658602658,0.014676225400416215,0.48850577026031583,0.5114942297396842,0.07060769877912804,0.06825290123133773,0.06742771576587274,0.08408438628340492,0.10569619488868047,0.12863232553365347,0.11272435987747002,0.1115207966863772,0.057634173144037126,0.054788289611921316,0.07721723309275487,0.043239718390365056,0.018174206714997043,0.8491846101564451,0.1508153898435549,0.09066199429431453,0.05357503874924186,0.1210099512545769,0.11338365118943325,0.13603791809870386,0.17104701574679335,0.11208077812970325,0.12536783700608756,0.040782173102410314,0.03605364242873509,0.2652469842981333,0.2494215692881371,0.7977963474627671,0.16615001010849786,0.5146685535862704,0.2831277938764966,0.01770324720543898,0.43740062553083575,0.6374255823595474,0.30116049253509053,0.061413925105362095,0.861368841801883,0.13863115819811697,0.5247012224820774,0.2818793297078843,0.17524524109504125
"McMullen County, Texas",24.0,1.0,0.041666666666666664,661,662,332,326,0,4,0,0,0,0,662,387,275,45,54,56,19,24,82,125,35,58,27,75,42,20,40.2,1139.799,0.24100000000000002,662,581,502,210,81,223,16,14,6,10,42,45,26,23,16,25,68750,91265,32556,58750,31875,4.166666666666666,3.625377643504532,99.84894259818729,0.5808041593298467,Texas,3,36,52,159,39,88,71,4,336,405,195,62,525,137,280,218,144,0.5015105740181269,0.49244712990936557,0.0,0.006042296072507553,0.0,0.0,0.0,0.0,0.5845921450151057,0.41540785498489424,0.06797583081570997,0.08157099697885196,0.08459214501510574,0.028700906344410877,0.03625377643504532,0.12386706948640483,0.18882175226586104,0.052870090634441085,0.08761329305135952,0.04078549848942598,0.11329305135951662,0.0634441087613293,0.030211480362537766,0.877643504531722,0.12235649546827794,0.07174887892376682,0.06278026905829596,0.026905829596412557,0.04484304932735426,0.18834080717488788,0.20179372197309417,0.11659192825112108,0.1031390134529148,0.07174887892376682,0.11210762331838565,0.16143497757847533,0.23318385650224216,0.7130044843049327,0.17488789237668162,0.39461883408071746,0.3183856502242152,0.006042296072507553,0.5075528700906344,0.6117824773413897,0.2945619335347432,0.09365558912386707,0.7930513595166163,0.20694864048338368,0.4229607250755287,0.3293051359516616,0.2175226586102719
"Medina County, Texas",1274.0,48.0,0.03767660910518053,11077,49334,25470,21679,1157,99,356,11,0,562,49334,25551,23783,2891,3061,3442,3492,3486,6103,5643,6687,3387,3198,4795,2163,986,39.3,1325.359,0.37,46905,40650,32565,14981,6255,15470,1104,827,1194,1511,1600,3101,1769,2669,981,714,61059,78044,26274,46881,36149,3.767660910518053,2.582397535168444,22.453074958446507,37.22312218802604,Texas,2,3125,3111,11106,3650,6236,4870,672,27655,28118,18067,3149,41390,7944,22475,15717,10156,0.5162768070701748,0.43943325090201485,0.02345238577857056,0.002006729638788665,0.007216118701098634,0.00022296995986540724,0.0,0.011391737949487168,0.5179186767746382,0.48208132322536185,0.0586005594518993,0.06204645883163741,0.06976932744152106,0.07078282725909109,0.07066120728098269,0.1237077877325982,0.1143835894109539,0.13554546560181618,0.06865447764219403,0.0648234483317793,0.09719463250496616,0.04384400210807962,0.019986216402481046,0.8666453469779342,0.13335465302206587,0.0713639301874596,0.05345830639948287,0.07718164188752424,0.09767291531997414,0.10342598577892695,0.20045248868778281,0.11435035552682611,0.17252747252747253,0.06341305753070459,0.046153846153846156,0.2020038784744667,0.2010989010989011,0.7179056237879767,0.2359405300581771,0.4031027795733678,0.3148028442146089,0.01362143754814124,0.5605667490979852,0.5699517574086836,0.36621802408075566,0.06383021851056067,0.8389751489844732,0.16102485101552683,0.45556816799772976,0.31858353265496414,0.20586208294482508
"Menard County, Texas",62.0,0.0,0.0,1017,2123,728,1319,14,12,0,0,0,50,2123,1117,1006,26,140,117,69,55,298,177,352,161,164,327,174,63,49.1,902.0269999999999,0.29100000000000004,2074,1422,1095,775,652,992,81,86,216,72,156,127,147,63,38,6,40606,51494,25067,34269,25909,0.0,2.9203956665096564,47.90390956194065,2.3535880855007667,Texas,2,383,228,885,101,611,274,62,804,882,1004,237,1559,564,705,690,665,0.34291097503532736,0.6212906264719736,0.00659444182760245,0.005652378709373528,0.0,0.0,0.0,0.023551577955723033,0.5261422515308526,0.4738577484691474,0.012246820536975978,0.0659444182760245,0.055110692416391896,0.03250117757889778,0.025906735751295335,0.14036740461610928,0.08337258596325954,0.16580310880829016,0.07583608101742817,0.07724917569477155,0.15402731983042864,0.08195949128591616,0.02967498822421102,0.6856316297010607,0.31436837029893927,0.08165322580645161,0.08669354838709678,0.21774193548387097,0.07258064516129033,0.15725806451612903,0.1280241935483871,0.14818548387096775,0.06350806451612903,0.038306451612903226,0.006048387096774193,0.3860887096774194,0.22983870967741934,0.8921370967741935,0.10181451612903226,0.6159274193548387,0.2762096774193548,0.02920395666509656,0.37870937352802636,0.41544983513895434,0.4729156853509185,0.11163447951012719,0.7343382006594442,0.26566179934055584,0.33207724917569476,0.3250117757889779,0.31323598681111636
"Midland County, Texas",4771.0,76.0,0.015929574512680778,26558,164194,72325,75960,9934,677,3316,72,100,1810,164194,82543,81651,14261,13180,12007,10706,11559,28956,20904,17789,9523,8516,9254,5172,2367,31.7,900.2539999999997,0.345,162946,134490,114797,31960,28456,55980,1822,1713,3641,4305,5805,9363,7701,10428,4836,6366,78888,109874,39179,64365,42259,1.5929574512680778,2.9057091002107263,16.174768870969707,182.38630430967262,Texas,2,7176,10110,34350,15264,17286,17064,2659,88234,111573,45082,7539,147401,16793,90669,48216,22942,0.44048503599400707,0.462623481978635,0.06050160176376725,0.004123171370452026,0.020195622251726615,0.0004385056701219289,0.0006090356529471235,0.011023545318342936,0.5027162990121442,0.49728370098785585,0.08685457446678929,0.08027089905843088,0.07312691084936113,0.06520335700451904,0.07039843112415801,0.1763523636673691,0.1273128128920667,0.1083413523027638,0.057998465230154575,0.051865476204977036,0.05636015932372681,0.03149932397042523,0.014415873905258414,0.8253654584954525,0.17463454150454752,0.032547338335119684,0.03060021436227224,0.06504108610217935,0.07690246516613077,0.10369774919614148,0.1672561629153269,0.13756698821007501,0.1862808145766345,0.08638799571275456,0.11371918542336548,0.12818863879957126,0.18060021436227225,0.6136120042872455,0.27266881028938905,0.3087888531618435,0.3048231511254019,0.016194258011864013,0.537376518021365,0.6795193490626942,0.2745654530616222,0.04591519787568364,0.8977246428005895,0.10227535719941046,0.5522065361706274,0.2936526304249851,0.13972495949912908
"Milam County, Texas",545.0,7.0,0.012844036697247707,7393,24664,6459,15426,2093,28,121,0,12,525,24664,12343,12321,1548,1579,1706,1897,1388,2762,2322,3165,1590,1845,2839,1402,621,41.3,1016.915,0.406,24164,20935,15076,9389,3229,9381,476,791,1228,1133,1290,1828,1101,1015,324,195,47081,61094,24015,47693,32055,1.2844036697247707,2.20969834576711,29.974862147259163,24.25374785503213,Texas,2,2495,2423,7847,1339,4918,2929,565,9238,13202,9439,2023,19802,4862,10880,7077,6086,0.2618796626662342,0.625445994161531,0.08486052546221214,0.0011352578657152124,0.0049059357768407395,0.0,0.00048653908530651963,0.021286084982160232,0.500445994161531,0.49955400583846904,0.06276354200454103,0.06402043464158287,0.06916963996107688,0.07691372040220565,0.056276354200454105,0.1119850794680506,0.09414531300681155,0.12832468374959455,0.06446642880311385,0.07480538436587739,0.11510703859876743,0.05684398313331171,0.02517839766461239,0.8663714616785301,0.13362853832146995,0.05074085918345592,0.08431936893721352,0.13090288881782325,0.12077603666986463,0.13751199232491207,0.19486195501545678,0.1173648864726575,0.10819742031766336,0.0345378957467221,0.02078669651423089,0.26596311693849267,0.25828802899477665,0.8364779874213837,0.14273531606438547,0.5242511459332694,0.31222684148811425,0.022907881933181967,0.37455400583846904,0.5352740836847226,0.38270353551735325,0.0820223807979241,0.8028705806033085,0.19712941939669154,0.4411287706779111,0.2869364255595199,0.24675640609795654
"Mills County, Texas",74.0,1.0,0.013513513513513514,1636,4902,968,3901,10,10,5,0,0,8,4902,2329,2573,177,314,451,382,167,319,366,592,393,328,711,476,226,50.6,748.215,0.282,4735,3755,2953,1818,980,1750,178,95,280,183,240,359,177,106,61,71,41827,60535,24274,36765,36603,1.351351351351351,1.5095879232966136,33.37413300693595,6.5515927908422045,Texas,1,553,423,1512,167,976,536,18,1001,2176,2024,702,3489,1413,1810,1351,1515,0.1974704202366381,0.7957976336189311,0.002039983680130559,0.002039983680130559,0.0010199918400652795,0.0,0.0,0.0016319869441044472,0.4751121991024072,0.5248878008975928,0.03610771113831089,0.06405548755609955,0.09200326397388821,0.07792737658098735,0.03406772745818033,0.06507547939616483,0.07466340269277846,0.12076703386372908,0.08017135862913097,0.06691146470828234,0.14504283965728273,0.0971032231742146,0.046103631170950635,0.7930306230200633,0.20696937697993664,0.10171428571428572,0.054285714285714284,0.16,0.10457142857142857,0.13714285714285715,0.20514285714285715,0.10114285714285715,0.060571428571428575,0.03485714285714286,0.04057142857142857,0.316,0.24171428571428571,0.864,0.09542857142857143,0.5577142857142857,0.3062857142857143,0.0036719706242350062,0.20420236638106895,0.4439004487964096,0.4128926968584251,0.14320685434516525,0.7117503059975521,0.288249694002448,0.3692370461036312,0.2756017951856385,0.30905752753977966
"Mitchell County, Texas",179.0,2.0,0.0111731843575419,2447,8558,3381,4159,847,53,30,0,0,88,8558,5383,3175,446,474,401,486,982,1619,1153,927,434,338,639,443,216,34.1,911.09,0.20199999999999999,6308,5421,4090,2177,887,2441,48,87,441,175,479,337,343,394,22,115,49670,71553,20896,42345,34250,1.11731843575419,2.0916101892965644,28.59312923580276,9.393144475298817,Texas,2,576,654,1910,416,1230,680,141,4399,5561,2338,659,7260,1298,4408,2514,1420,0.3950689413414349,0.4859780322505258,0.09897172236503857,0.006193035756017761,0.0035054919373685442,0.0,0.0,0.010282776349614395,0.6290021032951624,0.37099789670483757,0.05211498013554569,0.055386772610423,0.04685674222949287,0.05678896938537041,0.11474643608319701,0.18917971488665575,0.1347277401261977,0.108319700864688,0.05071278336059827,0.03949520916101893,0.07466697826595,0.05176443094180883,0.025239541949053517,0.8593849080532657,0.1406150919467343,0.019664072101597707,0.035641130684145844,0.18066366243342893,0.07169192953707497,0.19623105284719378,0.13805817287996722,0.14051618189266693,0.1614092585006145,0.009012699713232281,0.047111839410077835,0.23596886521917246,0.26792298238426876,0.7824662023760753,0.17042195821384679,0.5038918476034412,0.27857435477263415,0.01647581210563216,0.5140219677494742,0.6498013554568824,0.2731946716522552,0.07700397289086235,0.8483290488431876,0.15167095115681234,0.5150736153306847,0.29376022435148397,0.16592661836877776
"Montague County, Texas",270.0,5.0,0.018518518518518517,3317,19409,2111,16694,120,32,0,0,0,452,19409,9403,10006,1108,1305,1328,1083,1039,2096,2019,2529,1295,1378,2426,1360,443,43.4,930.9060000000001,0.342,19113,15386,11910,6469,3727,7995,577,388,868,830,1040,1642,991,1004,381,274,51774,68340,28457,54199,30751,1.851851851851852,1.3911072183007884,17.090009789273015,20.849580945874237,Texas,1,1833,1870,6336,1385,3703,2633,484,2715,9978,7628,1803,15180,4229,7959,5843,5164,0.10876397547529497,0.8601164408264207,0.006182698748003503,0.0016487196661342676,0.0,0.0,0.0,0.02328816528414653,0.4844659693956412,0.5155340306043588,0.05708691843989901,0.0672368488845381,0.0684218661445721,0.05579885620073162,0.053531866659797,0.10799113813179453,0.10402390643515895,0.13030037611417383,0.06672162398887115,0.0709979906229069,0.12499355968880416,0.07007058581070637,0.022824462878046268,0.8050018312143568,0.19499816878564327,0.07217010631644778,0.04853033145716073,0.10856785490931832,0.10381488430268918,0.13008130081300814,0.20537836147592245,0.1239524702939337,0.1255784865540963,0.04765478424015009,0.034271419637273294,0.22926829268292684,0.23389618511569732,0.7924953095684804,0.1732332707942464,0.46316447779862413,0.32933083176985617,0.024936884950280798,0.13988355917357928,0.5140914008964913,0.39301355041475605,0.09289504868875265,0.7821113916224431,0.2178886083775568,0.4100674944613324,0.3010459065382039,0.2660621361224174
"Montgomery County, Texas",12920.0,173.0,0.013390092879256963,137429,554445,131147,370662,25296,805,15610,299,684,9942,554445,274604,279841,37835,41459,42853,38640,32889,70249,76216,76447,37260,31124,43917,18995,6561,36.9,1042.623,0.29,551489,472786,385596,133016,78703,192823,7698,5203,13614,14507,20528,31726,25034,32753,16584,25176,77416,110807,39618,64402,46428,1.3390092879256963,2.3302581861140417,24.786768750732712,531.7789843500478,Texas,2,26515,35035,118310,49337,61550,56760,11730,183783,340141,188748,25556,484972,69473,263925,189923,94036,0.23653743833924015,0.6685279874469063,0.045624002380759136,0.0014519023528032538,0.02815428040653266,0.0005392780167554943,0.0012336660985309634,0.017931444958471987,0.4952772592412232,0.5047227407587768,0.06823941058175292,0.07477567657747838,0.07728990251512774,0.06969131293455617,0.059318778237697156,0.1267014762510258,0.13746358971584197,0.13788022256490726,0.06720233747260775,0.056135414693973255,0.07920893866839812,0.03425948470993516,0.01183345507669832,0.8572899912781579,0.14271000872184214,0.03992262333850215,0.02698329556121417,0.07060361056512968,0.07523480082770209,0.1064603289026724,0.16453431385260056,0.129828910451554,0.16986044195972472,0.08600633741825404,0.13056533712264615,0.137509529464846,0.1816951297303745,0.6135678834993751,0.25586677937797875,0.3192046591952205,0.29436322430415457,0.021156291426561696,0.3314720125530936,0.6134801468134802,0.3404269133998864,0.04609293978663348,0.8746981215449684,0.1253018784550316,0.4760165570976382,0.34254614975335695,0.16960383807230653
"Moore County, Texas",1317.0,22.0,0.016704631738800303,4979,21801,11973,7174,627,97,1713,0,0,217,21801,11438,10363,1950,1974,1980,1699,1682,2953,2666,2415,1179,1039,1394,568,302,30.2,899.698,0.27699999999999997,21627,18038,14667,5471,3589,6626,291,285,565,823,1167,1472,878,782,202,161,51527,63840,21650,39335,31136,1.6704631738800304,6.041007293243428,22.838401908169352,24.23146433581046,Texas,3,1141,1990,5481,984,3131,2350,314,14627,14904,6027,870,19537,2264,12238,6260,3001,0.5491949910554562,0.329067473969084,0.028760148617035915,0.004449337186367598,0.07857437732214119,0.0,0.0,0.00995367184991514,0.52465483234714,0.47534516765285995,0.08944543828264759,0.09054630521535709,0.09082152194853448,0.0779322049447273,0.07715242420072474,0.13545250217879914,0.1222879684418146,0.11077473510389432,0.05408008806935462,0.04765836429521582,0.06394202100821063,0.026053850740791706,0.013852575569927986,0.8340500300550238,0.16594996994497618,0.043917899185028676,0.043012375490492,0.08527014790220344,0.12420766676728041,0.17612435858738304,0.22215514639299727,0.1325083006338666,0.11801992152127981,0.03048596438273468,0.02429821913673408,0.1722004225777241,0.30033202535466347,0.8271958949592514,0.14850588590401448,0.4725324479323876,0.35466344702686387,0.014403009036282739,0.670932526030916,0.6836383652126049,0.2764552084766754,0.039906426310719695,0.8961515526810697,0.10384844731893032,0.5613503967707903,0.2871427916150635,0.13765423604421814
"Morris County, Texas",217.0,5.0,0.02304147465437788,2156,12424,1176,8046,2927,75,17,6,0,177,12424,5981,6443,708,814,852,745,632,1382,1491,1372,868,921,1397,891,351,43.0,251.989,0.33299999999999996,12272,10490,7701,4617,1782,5048,384,340,627,654,960,854,537,493,133,66,42961,56797,23438,40670,30141,2.3041474654377883,1.7466194462330973,17.353509336767548,49.30373944894421,Texas,1,1351,1614,4356,626,2965,1391,258,4378,6624,4558,1242,9785,2639,5133,3731,3209,0.09465550547327753,0.6476175144880876,0.235592401802962,0.006036703155183515,0.001368319381841597,0.0004829362524146813,0.0,0.014246619446233098,0.4814069542820348,0.5185930457179653,0.05698647778493239,0.06551835157759175,0.06857694784288473,0.05996458467482292,0.050869285254346426,0.11123631680618158,0.12000965872504829,0.11043142305215711,0.06986477784932389,0.07413071474565357,0.11244365743721829,0.07171603348358016,0.028251770766258854,0.8547913950456323,0.14520860495436766,0.07606973058637084,0.06735340729001585,0.12420760697305863,0.12955625990491285,0.1901743264659271,0.16917591125198098,0.10637876386687797,0.09766244057052298,0.026347068145800318,0.013074484944532488,0.2676307448494453,0.31973058637083995,0.8629160063391442,0.1240095087163233,0.5873613312202852,0.27555467511885895,0.020766258853831293,0.3523824855119124,0.5331616226658081,0.3668705730843529,0.09996780424983902,0.7875885383129427,0.2124114616870573,0.4131519639407598,0.3003058596265293,0.258290405666452
"Motley County, Texas",17.0,0.0,0.0,346,1156,224,861,19,0,0,0,11,41,1156,580,576,58,132,71,75,29,195,55,99,61,43,221,90,27,38.3,989.566,0.24600000000000002,1156,920,610,609,236,465,40,16,66,75,60,90,53,39,6,20,43750,62145,26103,33750,40139,0.0,1.4705882352941175,29.930795847750858,1.168188882803168,Texas,1,122,135,400,45,257,143,52,295,615,424,117,818,338,560,215,354,0.19377162629757785,0.7448096885813149,0.01643598615916955,0.0,0.0,0.0,0.009515570934256055,0.03546712802768166,0.5017301038062284,0.4982698961937716,0.050173010380622836,0.11418685121107267,0.061418685121107264,0.06487889273356401,0.025086505190311418,0.16868512110726644,0.04757785467128028,0.08564013840830449,0.052768166089965395,0.037197231833910036,0.19117647058823528,0.07785467128027682,0.023356401384083045,0.7958477508650519,0.2041522491349481,0.08602150537634409,0.034408602150537634,0.14193548387096774,0.16129032258064516,0.12903225806451613,0.1935483870967742,0.11397849462365592,0.08387096774193549,0.012903225806451613,0.043010752688172046,0.2623655913978495,0.2903225806451613,0.8602150537634409,0.0967741935483871,0.5526881720430108,0.30752688172043013,0.04498269896193772,0.25519031141868515,0.5320069204152249,0.36678200692041524,0.10121107266435986,0.7076124567474048,0.29238754325259514,0.4844290657439446,0.18598615916955016,0.3062283737024221
