county_state,total_cases,total_fatalities,death_rate,total_tests,sex_age_median_age_in_years,health_ins_noninst_pop_private,health_ins_noninst_pop_public,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,obes_percent,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more
"Kings County, New York",74553.0,5110.0,0.06854184271592023,1680230,35.1,1411519,1166929,56015,85910,31984,52893,49314,6.854184271592024,2.8665994808414657,64.60566906354212,37490.40665407735,0.095,0.19197522865545938,0.3617264578215413,0.3028764428066244,0.0014099795174232633,0.11722401294704944,0.0003252911567330463,0.004281846715578255,0.02018074037959094,0.47367621687153727,0.5263237831284627,0.07449513543608817,0.062398610860648886,0.059339489769670024,0.05436668772471909,0.06602679922345388,0.1824675756619156,0.1382287473560481,0.11987017576104096,0.05727469838473331,0.05343618583430068,0.07415446408281928,0.0398843101616574,0.018057119742904634,0.9175618058493632,0.08243819415063684,0.09312345928300395,0.06882535315547254,0.10025703155893216,0.08622336084538564,0.11100103485701306,0.1454889068376284,0.10974742758104276,0.13589649747175178,0.06612568043951976,0.08331124797024997
"Lewis County, New York",108.0,5.0,0.04629629629629629,12679,42.0,18132,10309,52380,66189,26169,45157,39680,4.629629629629629,0.40420674426438113,47.45312324563045,20.961964222110993,0.12,0.01706650698005165,0.9583816759609267,0.007709869381339122,0.0020584602717167557,0.005426849807253265,0.0008608106590815524,0.0007485310078970022,0.0077472959317339725,0.5034245293611288,0.4965754706388712,0.062165500205846026,0.058086006212807365,0.07122272540139975,0.062090647105056324,0.058797110670309516,0.11418840525468768,0.11160597327744302,0.13593323103409558,0.07837119652681612,0.07462854148733111,0.09577454246042143,0.051311800591339496,0.025824319772446574,0.9338162785405446,0.06618372145945536,0.043155633665299745,0.06580745948057021,0.08025776215582894,0.12399921890255809,0.16363991407928138,0.1948838117555165,0.13903534465924625,0.12780706893184926,0.03661394258933802,0.02479984378051162
"Livingston County, New York",280.0,6.0,0.021428571428571432,34406,40.8,47872,21404,56071,69001,27073,50564,42686,2.1428571428571432,0.4381366673447353,53.8376077737963,101.15676473102214,0.111,0.034784921839548094,0.9093213575977592,0.026538563850595397,0.0017994898837373058,0.013034565853505875,0.00034425023862800634,0.0010640461921229286,0.01311280454410315,0.5015100067285274,0.4984899932714726,0.04387625768695135,0.047381351025709235,0.054767083418091916,0.08416918334454755,0.1018511274195315,0.10997230350352856,0.10316553742156571,0.1404071541458682,0.07410768773373809,0.07266809582674824,0.09673431705446978,0.04963462531491073,0.021265276104339117,0.9669561810226605,0.03304381897733952,0.053315834802936474,0.053315834802936474,0.10466308493622606,0.08776606652175696,0.1469056309723988,0.19521797973998278,0.13911331665504656,0.15215519009145717,0.04466226469261371,0.02288479678464504
"Madison County, New York",559.0,9.0,0.01610017889087657,46267,41.7,51670,25921,60228,74989,28925,51028,40689,1.610017889087657,0.7833629955576732,64.83695119045952,108.96749711772655,0.09,0.021679115458456535,0.9325663195952858,0.016227805882929974,0.006432265026135456,0.008828599055480037,0.0010229963984921314,0.0008408189576647655,0.012402079625555291,0.49400916492663854,0.5059908350733614,0.046511302008155946,0.05861909499852857,0.05100968343166244,0.08937905519976456,0.08314298126375089,0.10227161255062431,0.10431760534760857,0.14292520915371573,0.0784203814515338,0.07324934486189548,0.09889432307067084,0.048403144662901666,0.022856261999187208,0.9523453269906695,0.04765467300933049,0.05310074540843772,0.039537385691231844,0.08998693614078229,0.09636517328825021,0.1276800122953969,0.2121724429416737,0.13501882732651962,0.15841850457235074,0.04937370321985707,0.03834626911549988
"Monroe County, New York",7111.0,261.0,0.03670369849528899,510358,38.9,534706,279305,57479,77604,32502,54007,44044,3.670369849528899,0.9554610828648514,68.57364749384614,1133.016580069511,0.081,0.08549703862153475,0.70826794294375,0.1447219206501059,0.0016741731250873365,0.03528259397405166,0.00015183111006008749,0.0017091077167825778,0.02269539185862777,0.4828686136879105,0.5171313863120895,0.055888628521675573,0.05831792628263697,0.05943583321688469,0.0688641420601735,0.07155813653513345,0.1396953703604175,0.11233486687233288,0.13434500327847707,0.07018762563016628,0.06594441637733658,0.0922918167062592,0.0467666691747912,0.024369564983715106,0.9618636996959679,0.03813630030403219,0.0659483503769997,0.052570512905756726,0.09721206399021264,0.09747137594914826,0.12930358116464313,0.17473636617508212,0.1228606763387811,0.14973603372385272,0.0591297756619104,0.05103126371361321
"Montgomery County, New York",261.0,9.0,0.03448275862068965,32332,41.4,28856,23881,45837,62158,25427,46660,37204,3.448275862068965,0.5280621535224376,65.41496378424311,122.60956496501015,0.104,0.1368915145874641,0.8186177315582892,0.017359284587059442,0.001436490915712378,0.007971512968882774,0.0,0.0019220653097559988,0.015801400072836157,0.49093594464451906,0.5090640553554809,0.061384696313681056,0.06551207866305184,0.06150608991219196,0.0606967992554526,0.05869380488002266,0.12641120058268926,0.11330069194351151,0.12912232428276615,0.07407032735807065,0.06791971836685146,0.10049366730061102,0.05217901509327075,0.028709586047829076,0.933943068543829,0.066056931456171,0.07475209763539283,0.06498855835240275,0.13470633104500382,0.11797609966946351,0.14014747012458684,0.19262649377065852,0.1079583015509789,0.10704296974319857,0.04012204424103737,0.019679633867276888
"Nassau County, New York",49312.0,2209.0,0.04479639844256976,1022557,41.6,1088410,372118,111240,146552,49211,77517,60976,4.479639844256976,3.6350662408850596,75.37845615835302,4766.731086826663,0.07,0.1662885053709224,0.6077302655827517,0.11148460374888321,0.0011374325133204184,0.09229052223116639,0.0001400597391645363,0.005265509036064646,0.01566310177772667,0.48608469633574236,0.5139153036642576,0.05472723734375968,0.06022642499727252,0.06193146803247027,0.06567180022468531,0.06406627331994658,0.11474136126271964,0.11986165046396631,0.1464884811921885,0.07455601062684843,0.06658808578143015,0.09276672534432581,0.04899805685540822,0.029376424554978606,0.9520046396579366,0.047995360342063385,0.02862965947427371,0.02123824680090771,0.04865134214855999,0.04951775128670735,0.07050460476255677,0.11687320573625698,0.11491592913401734,0.1964302147841721,0.1390990691713223,0.21413997670122575
"New York County, New York",35723.0,23963.0,0.6708003247207681,1380309,37.3,1115716,551702,82459,152002,72832,89939,73418,67.08003247207681,2.188265706164853,84.55288885621876,72051.90448867899,0.066,0.2595333480348917,0.46895765951190826,0.12487074879937274,0.0011583602861903362,0.11904954425169068,0.0003209840243065765,0.003651499558953249,0.022457855532686463,0.47298833676369695,0.527011663236303,0.04894210036263844,0.03858117710477311,0.03617257179261002,0.04208688620993825,0.07030530236205038,0.22453935117122414,0.1436673037341958,0.12485665980593944,0.05763133392139567,0.05556637753601882,0.08672878075075958,0.04700271978829756,0.02391943546015878,0.9421719481009591,0.05782805189904094,0.08246837955873178,0.0562394724936126,0.07562657211861243,0.06085211961489607,0.07535089489575048,0.11855307709860935,0.09480790309879665,0.14028013554349963,0.08308832355272755,0.21273312202476347
"Niagara County, New York",2041.0,90.0,0.04409603135717785,121943,43.2,152005,84909,54085,69983,29824,52595,40711,4.409603135717785,0.9640819257075918,57.60070664701659,405.28914354851975,0.118,0.028596531005554926,0.8573999546536674,0.07033405131693307,0.010316290669992064,0.01068945319880588,0.0003542682235574198,0.0017382760835884063,0.020571174847900844,0.48712825454408043,0.5128717454559196,0.052327778407587955,0.05150587612893474,0.061146695386010655,0.06173241884895892,0.06188357329101009,0.12225087858519443,0.11113630351811964,0.1409042814495711,0.07701791180138307,0.07870895212183047,0.10225598004761365,0.052540339341722406,0.02658901107206288,0.9641494314279173,0.03585056857208273,0.06341612724036685,0.057033703279636326,0.10810443142011768,0.09832107106823412,0.14116153314212512,0.17739284216254209,0.12939429322873564,0.14423371234880003,0.05179626123726066,0.029146024872181472
"Oneida County, New York",2681.0,127.0,0.0473703841850056,206811,41.2,148972,99834,53844,70759,28548,48900,40004,4.7370384185005605,1.1617023858013191,89.61314140617553,190.36220306170512,0.122,0.05586224228926,0.8237297536202997,0.059571370384172075,0.0018632302345936858,0.03957847665762494,0.0002729848948358191,0.0007062942517180716,0.018415647667495733,0.4986914057422156,0.5013085942577844,0.05702784445927325,0.05939371354785035,0.059380714267143885,0.06539938123423837,0.06862753594301116,0.12356249620854312,0.11026856513939562,0.13689975821337885,0.07251432087424496,0.06645232297146225,0.09809690530457314,0.05306306384380064,0.029313377993084384,0.9579019519122648,0.042098048087735256,0.06420112426955807,0.06033505899082365,0.10739440531472882,0.10626124825027218,0.1279467638367365,0.19291443553225054,0.13072410958295377,0.1307130001999689,0.04570400159975115,0.03380585242295643
"Onondaga County, New York",5309.0,185.0,0.034846487097381806,333823,39.0,340165,171533,59225,79427,32678,54729,45810,3.4846487097381806,1.1435845959650355,71.90710879239707,596.4154077598932,0.1,0.04794482188169102,0.7708888898462439,0.10883978614601868,0.004898307348322642,0.03679115633656584,0.0002261751414133146,0.0017447796623312841,0.028666083637413246,0.4824961981035753,0.5175038018964248,0.057261083658953736,0.05864613714398956,0.06062570814359752,0.07364693414210692,0.06987734845188501,0.1326140245820068,0.11135140724018938,0.1358795628142219,0.07312350024340754,0.06534522942775535,0.0897290637210765,0.04606649118347758,0.02583350924733221,0.9590742603795115,0.040925739620488566,0.06765288971253718,0.04891608843684006,0.09237490841701504,0.09137827005128647,0.12523165107960177,0.1780211610567599,0.129013489634961,0.15550790846011292,0.060838038184717495,0.051065594966168165
"Ontario County, New York",644.0,29.0,0.04503105590062112,65976,43.5,82573,39689,63359,84783,35121,53693,42401,4.503105590062112,0.5882782812043262,60.26746565331774,169.9759643751048,0.087,0.04620359543992984,0.9002119263373283,0.022864294066062555,0.0020461853259280912,0.013291069862613272,0.00033798596901490793,0.002000511546331482,0.01304443145279158,0.4905729318912599,0.5094270681087402,0.05030510084770535,0.05380371236480561,0.06301154633148202,0.06783469745688395,0.06409858228588132,0.10820118386436714,0.10857570885705933,0.14529742765273312,0.07685070154925461,0.07411940952937737,0.11054881613563286,0.05214118678748904,0.025211926337328265,0.9600733140530883,0.03992668594691178,0.04069006006412862,0.03687395565189902,0.09099941290701351,0.09147360339610712,0.13947974529196586,0.17865691189089103,0.14273133721717923,0.16865375062096374,0.053154495777446596,0.057286727182405274
"Orange County, New York",13457.0,419.0,0.031136211637066213,209293,36.9,265785,128838,76716,96483,33472,60290,50266,3.1136211637066213,3.5579162777908504,55.335288067747676,465.6127319126306,0.083,0.20015757732790096,0.6493587184415708,0.09847525427851528,0.002154790641598828,0.026209128380575687,0.0003172697877200729,0.004087492431793605,0.01923976871032475,0.5009795704695857,0.49902042953041426,0.06570657303682709,0.07025675057571247,0.07463771756114713,0.07635626224463087,0.07607600726547814,0.11422505532391923,0.1196239295449558,0.1442969433699868,0.06712635533687442,0.05830361132335873,0.0788018835249731,0.03719459478038321,0.017394316111752996,0.9476258798050894,0.05237412019491067,0.046578216697166656,0.03946330535748091,0.07476178456490187,0.0734287246797501,0.10305578342904019,0.15223701646999432,0.12842336088849624,0.19539976020697924,0.09920647441156055,0.0874455732946299
"Orleans County, New York",393.0,55.0,0.13994910941475827,19929,43.2,25802,17120,51843,64365,25261,48363,38243,13.994910941475828,0.9544626593806923,48.40072859744991,105.23611995000806,0.135,0.04762598664238008,0.8651366120218579,0.05967213114754098,0.0036672738312082576,0.00718882817243473,0.0005100182149362477,0.0002185792349726776,0.015980570734669096,0.4988221007893139,0.5011778992106861,0.051317547055251975,0.05641772920461445,0.05187613843351548,0.06127504553734062,0.059453551912568306,0.13335761991499698,0.1118882817243473,0.1529083181542198,0.08298724954462659,0.06987249544626593,0.09828779599271402,0.05143897996357013,0.018919247115968426,0.9448105864037364,0.05518941359626362,0.04971530031225127,0.051980652666380946,0.10941039613053327,0.11247168309557339,0.15949305087858937,0.21649421416763606,0.11712483928243433,0.1305945019286108,0.0328169962652299,0.01989836527276067
"Oswego County, New York",616.0,4.0,0.006493506493506494,64166,40.0,77219,51421,53597,68539,27217,50835,38576,0.6493506493506493,0.5171950564212789,53.87392530897367,125.15604574819996,0.095,0.025146090811391724,0.9421513970983342,0.009286002149382053,0.0013937399247716282,0.006439750134336378,5.877216550241806e-05,0.00039461311123052125,0.015129634605051049,0.5008060182697475,0.49919398173025253,0.05475047017732402,0.059385075228371845,0.06015750940354648,0.07757925846319183,0.0751947877485223,0.11941664427727028,0.10950933637829124,0.14632590005373455,0.07757925846319183,0.06697508060182697,0.09250738850080602,0.0426434040838259,0.017975886620096724,0.949701043813127,0.05029895618687295,0.06862617309697602,0.05120351060132082,0.09480361487660757,0.1024504692387904,0.15106882168925964,0.18897723322905804,0.13147375738616615,0.14444299617657283,0.038060479666319084,0.02889294403892944
"Otsego County, New York",390.0,4.0,0.010256410256410256,34827,42.0,42364,23845,53121,68791,27680,44133,38640,1.0256410256410255,0.6473673726844167,57.80990638071841,60.14013798170559,0.076,0.036103180399707856,0.9126552021778103,0.01777770400371821,0.000813359006706062,0.013544917336166256,8.299581701082266e-05,0.002008498771661908,0.017014142487218643,0.48348383241484627,0.5165161675851537,0.04236106500232388,0.04440276210079012,0.04599628178739792,0.09448243808512051,0.11033463913418763,0.09655733351039107,0.09295531505212137,0.12499170041829892,0.07477923112675121,0.07360069052519753,0.11357147599760972,0.06118451630037846,0.024782550959431646,0.9428844765948876,0.05711552340511237,0.06881473934454067,0.051918831720156225,0.10303107488537952,0.10477160808286635,0.14132280523009,0.2021990151129224,0.12005433859738496,0.13512480896586856,0.043768042112412975,0.02899473594837833
"Putnam County, New York",1794.0,63.0,0.03511705685618729,59517,44.1,80266,27059,102186,127975,45905,72344,58323,3.511705685618729,1.810840819622489,60.075704047643086,430.14067384508513,0.056,0.14328252750580397,0.7948420308872515,0.025719188452609267,0.0006661956192591098,0.020137276673059454,0.0002422529524578581,0.0024326233975976584,0.01267790451196124,0.4975875643484405,0.5024124356515595,0.044594730998284045,0.05312405369940446,0.06448975471888564,0.06590289694155647,0.062309478146764914,0.10519834460482487,0.11756333905319472,0.17003129100635914,0.07918643383466235,0.07556273342081357,0.09936408599979812,0.045442616331886544,0.017230241243565154,0.9538762796643703,0.04612372033562971,0.01876775619135076,0.0212643843085488,0.05291703733463426,0.052658765460441355,0.0742388153930037,0.14107383705914425,0.12661061210434182,0.21852670244210406,0.12996814646884955,0.16397394323758144
"Queens County, New York",76220.0,5137.0,0.06739700865914458,1483189,38.7,1321219,917002,64987,85330,30289,48816,46633,6.739700865914458,3.3160569463822918,64.52819714310948,21130.311276177166,0.102,0.27999102028137324,0.2529343971515497,0.1724245196785922,0.002344124222921515,0.2507503764390282,0.0003476160456782276,0.019504784180032916,0.021703162000824013,0.4849457018515884,0.5150542981484116,0.06299290019242876,0.05368949403375139,0.05397794139080353,0.05142020079938638,0.061692929298202796,0.16223923902105405,0.13936227465322146,0.13846865342941284,0.06814536180565435,0.059803881901037755,0.08255902838052254,0.04513831333562177,0.020509781758902387,0.8946555644706369,0.10534443552936312,0.05855750647430682,0.04265214300197373,0.08688789246875778,0.08607683956295542,0.11632320971620848,0.17208181367856126,0.1301765580043992,0.16334374526778864,0.07843600253582364,0.06546428928922506
"Rensselaer County, New York",1080.0,42.0,0.03888888888888889,98880,39.9,119360,55380,65851,82570,34280,54936,48651,3.888888888888889,0.677409035883862,62.02056061870025,244.35554942486453,0.08800000000000001,0.04798314004177356,0.8356718580451732,0.058953403039559434,0.0005080567769128965,0.025797994116577076,0.0,0.001762517954475604,0.029323030025528284,0.4930722381469099,0.5069277618530901,0.05318288162277098,0.05476350270649999,0.05556008555425231,0.06994875526089657,0.06980449222547686,0.13762066348451682,0.11637636344249236,0.13879985699142575,0.07275247599274921,0.07100250265004923,0.0946616404588819,0.043887324297031315,0.0216394553129567,0.9574827019793629,0.042517298020637126,0.05060173783746109,0.042206836733113394,0.07941080804795317,0.09225097966327463,0.12050245496646686,0.1802890200269504,0.14136579774793612,0.17319517370630236,0.06915725725260598,0.05101993401793597
"Richmond County, New York",17048.0,761.0,0.04463866729235101,357803,40.0,336817,157470,79267,98841,34987,67778,53862,4.463866729235101,3.5958582664875207,75.46978386461957,8242.511170222015,0.098,0.1834545803531315,0.616661850533958,0.09260895885054028,0.001255006844533127,0.0863655634558881,0.00027842168651827354,0.002164095836119308,0.017211522439311455,0.48391376521036655,0.5160862347896334,0.05770078527571129,0.06063054074975585,0.06299501582996028,0.06183070695906569,0.06341897612534038,0.13341039145667274,0.12686537256829242,0.1426826773198116,0.06985220448807322,0.06595219162161649,0.09094686575223423,0.04515071683038002,0.0185635550230858,0.950736306361321,0.04926369363867901,0.08061895132168136,0.03813375704174491,0.06870817083152776,0.0644229380326448,0.08751023159516587,0.1369709663440705,0.1254513939043767,0.1895914584236121,0.10941186383552409,0.09918026866965189
"Rockland County, New York",17685.0,512.0,0.028951088493073224,225139,36.1,208947,131836,91108,119472,38076,68626,57413,2.8951088493073223,5.463628331160446,69.55475368103656,1866.3137987499717,0.07400000000000001,0.1741904191098781,0.6328417046149664,0.1136317295156417,0.0011801560771859147,0.05893674734155941,6.178827629245627e-05,0.0037536377847667184,0.015403817279709348,0.49018802172475795,0.509811978275242,0.0774454255049647,0.0785020050295657,0.07576478438980988,0.07291325543891303,0.06665101363667257,0.11496326686974413,0.11061337221875521,0.12878839369018122,0.06614743918488906,0.05483709520955494,0.08403205575774053,0.04668722156657996,0.022654671502629092,0.939036372342344,0.06096362765765598,0.036378181090945455,0.032438378081095946,0.07270636468176592,0.06398680065996701,0.08938553072346382,0.1319534023298835,0.11380430978451077,0.18192090395480226,0.11459427028648568,0.16283185840707964
"Saratoga County, New York",1308.0,15.0,0.01146788990825688,133855,42.6,184834,66236,80839,100650,41709,68003,51573,1.1467889908256879,0.5752560725139305,58.86919081525396,280.7137319196637,0.076,0.031045356390488044,0.9064417245367825,0.01534455991591058,0.0018603464730381702,0.028380179173795064,9.235762632104391e-05,0.0013765684304041306,0.015458907453260444,0.49463226271786503,0.5053677372821349,0.05179943441948834,0.05870866446474358,0.057037431226553255,0.06371796619710876,0.05849316333666114,0.11800226056285376,0.12548762627706408,0.15393817316615138,0.0759531526935442,0.06649749095115161,0.1031326827251657,0.04780606657665463,0.019425887402859568,0.9645269969161661,0.035473003083833936,0.030763986535429715,0.026172823724913717,0.06429758404704078,0.06464911159401764,0.10657676083343985,0.17074651668157995,0.1481635348757936,0.20995781669436278,0.0940176402914483,0.08465422472197366
"Schenectady County, New York",1546.0,48.0,0.03104786545924968,109760,39.9,108669,58674,63785,80867,31412,53370,44689,3.104786545924968,0.9981728143179045,70.86639592466571,757.0779157297878,0.102,0.0691296010536986,0.7337732352808248,0.09571095601195741,0.002059619196425689,0.044982341509397415,0.00042612810960531496,0.019782674664101288,0.0341354441739894,0.4871612765765126,0.5128387234234874,0.05821813885319887,0.05741753452606161,0.06299593886998574,0.06380945617014133,0.06697313455963534,0.1289231226151353,0.12212444232097777,0.1372003383198931,0.07259027782261449,0.06501036266084723,0.08837638733753866,0.04715172097647902,0.02920914496749159,0.9521492348188451,0.04785076518115492,0.05041748756919036,0.0527441598649029,0.09085280045032366,0.08775682521812553,0.11909184726522187,0.1733933764893517,0.13890608875128999,0.1705413265784783,0.06779247584201145,0.048503611971104234
"Schoharie County, New York",109.0,2.0,0.01834862385321101,12518,45.1,22230,13339,53989,68583,28712,50991,40124,1.834862385321101,0.3475322025251881,39.912001020278026,50.43911491929324,0.097,0.030990945032521363,0.9344471368447902,0.015049100879989797,0.0015623007269480933,0.008640479530672108,0.0,3.188368830506313e-05,0.00927815329677337,0.4980232113250861,0.5019767886749139,0.043042979211835225,0.05133273817115164,0.051300854482846575,0.07983675551587807,0.06634995536283637,0.10352633592653998,0.10323938273179441,0.14032011223058283,0.08404540237214642,0.07425711006249203,0.120201504910088,0.059367427624027545,0.023179441397780894,0.9581282362718149,0.04187176372818513,0.0492873636436022,0.06115136555458237,0.10072457998248269,0.10382992276455132,0.14738434588741142,0.18632056692411816,0.13711282745441516,0.13958117684529023,0.044987658253045626,0.029620192690500837
"Schuyler County, New York",116.0,2.0,0.017241379310344827,12437,46.2,11802,7811,51479,63289,26484,49426,36906,1.7241379310344827,0.6447309915518008,69.12516674077368,54.79635624940991,0.09,0.017396620720320142,0.9522565584704313,0.009004001778568253,0.0017229879946642952,0.005947087594486439,0.0,0.0005558025789239662,0.013116940862605602,0.49905513561582926,0.5009448643841707,0.05085593597154291,0.05124499777678968,0.054357492218763896,0.05791462872387728,0.05196754112939084,0.1135504668741663,0.10610271231658515,0.14973321476211648,0.08637172076478435,0.07759004001778569,0.1184415295686972,0.061305024455313474,0.02056469542018675,0.9443383509323747,0.05566164906762525,0.0494249726177437,0.05394304490690033,0.13458378970427162,0.08830777656078861,0.15826944140197152,0.177026286966046,0.15991237677984665,0.13472070098576122,0.03025739320920044,0.01355421686746988
"Seneca County, New York",140.0,2.0,0.014285714285714284,18649,42.2,22115,12653,54695,69516,27366,50004,37389,1.4285714285714284,0.4044839939905235,53.88015717092338,106.92319336193927,0.112,0.03345660464578759,0.8919738818906737,0.04671790130590547,0.0039003813706229053,0.006991794753264764,0.0,0.00023113371085172773,0.016728302322893795,0.5228244539466081,0.4771755460533919,0.05480758118571594,0.04770021957702531,0.0605281405292962,0.05544319889055819,0.06491968103547903,0.1348954119958396,0.11166647405524095,0.13821795908933318,0.08367040332832544,0.06549751531260835,0.1061192649947995,0.054605339188720674,0.021928810817057668,0.9035054655107425,0.09649453448925745,0.05088004733027659,0.04599911255731401,0.11307498890696642,0.11277917467830202,0.13208105309865403,0.20854903120840113,0.14502292560272148,0.12764383966868806,0.03579352166839225,0.028176305280283982
"St. Lawrence County, New York",386.0,4.0,0.010362694300518135,81874,38.9,73039,43408,49305,63127,24473,50806,39305,1.0362694300518136,0.35232479599846656,74.73119261030688,40.89100422540626,0.102,0.02311104620383724,0.9197867796053232,0.02217090490881542,0.0075576407017287645,0.010268533562131473,0.0006206758064221691,0.0014056481498384418,0.015078771061903284,0.5091367129739499,0.49086328702605014,0.05306778144909546,0.05675532594607423,0.059904342905127875,0.08952335749100933,0.08487741652823162,0.11735336534073276,0.10805235582978878,0.13066138483725515,0.0711769108600011,0.06539002172365323,0.09373117435513609,0.04743606126435313,0.02207050146954125,0.9408215867141252,0.05917841328587479,0.06270848832465382,0.07187597494540306,0.12613693633156542,0.10957786363963617,0.13537641892054045,0.18438167462622093,0.13151263529242363,0.12071324005855671,0.03287815882310591,0.024838609037893877
"Steuben County, New York",962.0,69.0,0.07172557172557173,48976,42.6,63935,41866,51789,68301,28600,48709,40110,7.172557172557173,0.9924995099404708,50.528748439547286,69.70412405460002,0.113,0.016208074117634922,0.9374168188430468,0.015186686888070403,0.0010523383577331394,0.015310491400744891,0.000123804512674487,0.0012070939985762482,0.013494691881519081,0.4993139166589289,0.5006860833410711,0.0558461522589165,0.06190225633724349,0.06093245432129334,0.06265540045601328,0.05639295552322882,0.11457075943751482,0.1149421729755383,0.1382380554437876,0.07988486180321273,0.07007335417375964,0.1048521051925676,0.056846905403035275,0.022862566673888595,0.9417629801317589,0.05823701986824109,0.059676977826444016,0.05888062115820123,0.10967324490456164,0.11355548366224523,0.1438419232013538,0.1962272602841998,0.12632207650001245,0.12612298733295174,0.03660752059328572,0.029091904536744394
"Suffolk County, New York",48663.0,2019.0,0.041489427285617414,1034857,41.3,1152258,439865,96675,123111,42204,68738,53560,4.1489427285617415,3.270580502331808,69.55146881412136,1631.8694154382047,0.077,0.18906835871472633,0.681087653009172,0.07275349636837397,0.0014416281728421448,0.03811678330749156,0.0002049867565113539,0.004039919322589339,0.013287174348293334,0.49214900722561516,0.5078509927743848,0.05391958201520128,0.0571597169435332,0.06450227535299728,0.067152317257667,0.06580881389285981,0.11578996183213802,0.12032386563353341,0.15570323563194058,0.0743954066836436,0.06452243798478528,0.09075671029188098,0.048347974764450054,0.021617701715369503,0.9459737286779444,0.0540262713220556,0.034560771833329576,0.024861623710759232,0.054866890309253846,0.05631571721030122,0.08168965594971936,0.13695615198132713,0.12662788100356367,0.2042600019263045,0.12838204766169176,0.1514792584137497
"Sullivan County, New York",1743.0,37.0,0.021227768215720026,36505,42.9,47405,33113,56256,74996,29292,50158,40738,2.1227768215720024,2.31748015582827,48.53678318331095,77.68631918829671,0.096,0.15737059738602066,0.7194426347209849,0.07586656207203733,0.0017683583518368323,0.015636010689925674,0.0,0.004294584568746593,0.02562125221044794,0.5131563202191168,0.4868436797808831,0.0562284772174283,0.05682679395301219,0.06191913416920397,0.062464267194958185,0.05653428354894896,0.11855978513781229,0.11189852548164497,0.14684022283974418,0.08040047333501749,0.06814162821927644,0.1113135046735185,0.053569291725944344,0.015303612503490181,0.9385699623674307,0.06143003763256928,0.0607744711366081,0.053316600932233775,0.10692004302617425,0.10666905700968089,0.13366798135532448,0.1716027249910362,0.1367873789888849,0.1310505557547508,0.058085335245607744,0.04112585155969882
"Tioga County, New York",572.0,25.0,0.04370629370629369,29444,44.0,35084,19244,60736,76161,31330,52479,42377,4.370629370629369,1.1662758690998063,60.034662045060664,94.5701008464935,0.096,0.018901009277194413,0.9510041798348455,0.005953715975124885,0.0016719339382200021,0.007054745641757569,0.0,0.0005709042715873177,0.014843511061270262,0.4947293302069528,0.5052706697930472,0.05264552961565909,0.05692731165256397,0.06406361504740544,0.060515852788255685,0.057538994800693244,0.10537261698440208,0.11248853094097258,0.1409114078907126,0.09101845244163523,0.06614333775104496,0.1078601284534611,0.05970027525741666,0.024813946375777347,0.9560464399465736,0.04395356005342649,0.04095784484908955,0.05991519082065353,0.0958343726615116,0.10396607632826141,0.11119980044898978,0.1888251434272886,0.13918682963332502,0.16747318533300073,0.05412821152407084,0.03851334497380893
"Tompkins County, New York",603.0,0.0,0.0,403145,30.9,81353,29214,58743,80256,31464,54171,47970,0.0,0.5856529593442241,391.5473669897632,216.9260556926182,0.065,0.05007672733629883,0.7736543579184554,0.036984518560245525,0.0014568481575726968,0.10034770109360736,0.000301081952565024,0.0035449971834268955,0.033633767797828326,0.4936092927487811,0.5063907072512189,0.04131621374876168,0.04032555700161224,0.04097628251199471,0.12490044870923253,0.1718595209883258,0.12736737825605562,0.10151317961966551,0.10437831432955848,0.05668110565062839,0.058973213418542766,0.07968959421922651,0.03247800159282065,0.019541189953575105,0.9633713983507336,0.03662860164926645,0.10003559985760056,0.04897523267049789,0.07994710878299344,0.09797589381071047,0.10720642831714387,0.17896556985200632,0.12297207954025327,0.13494888877587347,0.05863805116208107,0.07033514723083965
